"from","to","vessels","xx","yx","xy","yy"
"Mainland Mussels 18","Mainland Mooring 60",1,175.436903747595,-36.749949914727,175.054278319,-36.7799339133
"Mainland Mussels 18","Mainland Mooring 61",1,175.436903747595,-36.749949914727,175.165210901667,-36.8436440399333
"Mainland Mussels 18","Mainland Mooring 62",1,175.436903747595,-36.749949914727,174.9063578104,-36.88621788714
"Mainland Mussels 18","Mainland Mussels 36",3,175.436903747595,-36.749949914727,175.415626737298,-36.9193918025383
"Mainland Mussels 18","Mainland Mussels 37",1,175.436903747595,-36.749949914727,175.417070942697,-36.834781053903
"Mainland Mussels 18","Mainland Mussels 48",1,175.436903747595,-36.749949914727,175.399369445,-36.6964250477
"Mainland Mussels 18","Mainland Mussels 54",3,175.436903747595,-36.749949914727,175.16964666,-36.8061142425
"Mainland Mussels 18","Mainland Oysters 16",2,175.436903747595,-36.749949914727,175.169953813,-36.8029395727
"Mainland Mussels 18","Mainland Oysters 5",23,175.436903747595,-36.749949914727,175.434618601,-36.8181676908
"Mainland Mussels 19","Mainland Oysters 9",1,175.624788742,-36.6651171306,175.640636253333,-36.7042623314
"Mainland Mussels 2","Mainland Marina 20",1,173.913001968925,-41.090637581722,173.778551490467,-41.2760070606045
"Mainland Mussels 20","Mainland Marina 14",1,174.233087006833,-41.2447358629167,176.18072485,-37.66724799505
"Mainland Mussels 20","Mainland Marina 16",1,174.233087006833,-41.2447358629167,176.892343211,-39.4832270598
"Mainland Mussels 20","Mainland Marina 19",2,174.233087006833,-41.2447358629167,174.0202281785,-41.2646804315
"Mainland Mussels 20","Mainland Mooring 65",1,174.233087006833,-41.2447358629167,174.829097479333,-36.4237396672
"Mainland Mussels 20","Mainland Mooring 82",1,174.233087006833,-41.2447358629167,174.218723511167,-41.1897075050667
"Mainland Mussels 20","Mainland Salmon 4",1,174.233087006833,-41.2447358629167,174.317369024,-41.1569763272
"Mainland Mussels 22","Mainland Beach 24",1,175.467452382667,-36.5142802588667,175.484194055333,-36.2454641751333
"Mainland Mussels 22","Mainland Mooring 27",1,175.467452382667,-36.5142802588667,175.465709040333,-36.5225860606667
"Mainland Mussels 22","Mainland Mooring 28",2,175.467452382667,-36.5142802588667,175.772892556,-36.6005389888
"Mainland Mussels 22","Mainland Mooring 29",1,175.467452382667,-36.5142802588667,175.814958883,-36.7608098067
"Mainland Mussels 22","Mainland Mooring 50",1,175.467452382667,-36.5142802588667,175.484314823333,-36.3264657695333
"Mainland Mussels 23","Mainland Aquaculture 6",1,174.101863670594,-41.0198760169469,173.889486207,-41.0940199997
"Mainland Mussels 23","Mainland MR 18",1,174.101863670594,-41.0198760169469,174.287529359,-41.1142185935
"Mainland Mussels 25","Mainland Mussels 15",2,174.346477385667,-41.1580565286333,174.065414543427,-41.2301478005658
"Mainland Mussels 26","Mainland Marina 21",1,173.9001261185,-40.86784882335,173.28112545,-41.2598353107
"Mainland Mussels 26","Mainland Mooring 75",1,173.9001261185,-40.86784882335,173.9645409698,-40.99108242362
"Mainland Mussels 26","Mainland Mooring 98",1,173.9001261185,-40.86784882335,173.081263108,-40.9410273656
"Mainland Mussels 27","Mainland Beach 54",1,174.050066828167,-40.9562469427278,175.1137064885,-41.3990642132
"Mainland Mussels 27","Mainland Mooring 75",1,174.050066828167,-40.9562469427278,173.9645409698,-40.99108242362
"Mainland Mussels 29","Mainland Beach 29",1,175.341963074222,-36.1619629048222,175.482161136333,-36.1545944806333
"Mainland Mussels 29","Mainland CHS 63",3,175.341963074222,-36.1619629048222,175.4310681485,-36.1081288082
"Mainland Mussels 29","Mainland Island 12",1,175.341963074222,-36.1619629048222,175.151978722846,-35.9332637060846
"Mainland Mussels 29","Mainland Island 14",2,175.341963074222,-36.1619629048222,174.732904555397,-35.8887008695667
"Mainland Mussels 29","Mainland Island 79",2,175.341963074222,-36.1619629048222,175.470518094,-36.133401488375
"Mainland Mussels 29","Mainland Island 80",1,175.341963074222,-36.1619629048222,175.4070954425,-36.039032408725
"Mainland Mussels 29","Mainland Island 82",1,175.341963074222,-36.1619629048222,175.104534529658,-35.9100054935395
"Mainland Mussels 29","Mainland Marina 1",1,175.341963074222,-36.1619629048222,173.741918150416,-35.0639430610256
"Mainland Mussels 29","Mainland Marina 6",7,175.341963074222,-36.1619629048222,174.788355122,-36.620952782
"Mainland Mussels 29","Mainland Marina 9",9,175.341963074222,-36.1619629048222,174.7806808478,-36.84457156828
"Mainland Mussels 29","Mainland Mooring 25",1,175.341963074222,-36.1619629048222,175.434166988,-36.8246320442
"Mainland Mussels 29","Mainland Mooring 26",1,175.341963074222,-36.1619629048222,175.47579357175,-36.764238297875
"Mainland Mussels 29","Mainland Mooring 27",1,175.341963074222,-36.1619629048222,175.465709040333,-36.5225860606667
"Mainland Mussels 29","Mainland Mooring 28",2,175.341963074222,-36.1619629048222,175.772892556,-36.6005389888
"Mainland Mussels 29","Mainland Mooring 35",1,175.341963074222,-36.1619629048222,174.115811762778,-35.2454224835259
"Mainland Mussels 29","Mainland Mooring 36",1,175.341963074222,-36.1619629048222,174.234434919178,-35.2312827907832
"Mainland Mussels 29","Mainland Mooring 41",2,175.341963074222,-36.1619629048222,174.551119822,-35.6207688664667
"Mainland Mussels 29","Mainland Mooring 42",3,175.341963074222,-36.1619629048222,174.5217148356,-35.83060401092
"Mainland Mussels 29","Mainland Mooring 50",3,175.341963074222,-36.1619629048222,175.484314823333,-36.3264657695333
"Mainland Mussels 29","Mainland Mooring 51",4,175.341963074222,-36.1619629048222,175.394999821667,-36.2618971699
"Mainland Mussels 29","Mainland Mooring 52",78,175.341963074222,-36.1619629048222,175.3452219984,-36.16394118716
"Mainland Mussels 29","Mainland Mooring 58",2,175.341963074222,-36.1619629048222,174.984934641667,-36.7547664897667
"Mainland Mussels 29","Mainland Mooring 59",1,175.341963074222,-36.1619629048222,175.0339161016,-36.82694775294
"Mainland Mussels 29","Mainland Mooring 60",1,175.341963074222,-36.1619629048222,175.054278319,-36.7799339133
"Mainland Mussels 29","Mainland Mooring 61",3,175.341963074222,-36.1619629048222,175.165210901667,-36.8436440399333
"Mainland Mussels 29","Mainland Mooring 62",1,175.341963074222,-36.1619629048222,174.9063578104,-36.88621788714
"Mainland Mussels 29","Mainland Mooring 64",4,175.341963074222,-36.1619629048222,174.799140037429,-36.8335831537
"Mainland Mussels 29","Mainland Mooring 65",10,175.341963074222,-36.1619629048222,174.829097479333,-36.4237396672
"Mainland Mussels 29","Mainland MR 3",2,175.341963074222,-36.1619629048222,174.840336911,-36.3580937062
"Mainland Mussels 29","Mainland Mussels 18",1,175.341963074222,-36.1619629048222,175.436903747595,-36.749949914727
"Mainland Mussels 29","Mainland Mussels 48",1,175.341963074222,-36.1619629048222,175.399369445,-36.6964250477
"Mainland Mussels 29","Mainland Mussels 58",3,175.341963074222,-36.1619629048222,174.745251841,-36.3965387897
"Mainland Mussels 29","Mainland Oysters 19",1,175.341963074222,-36.1619629048222,175.696102545,-36.8222867555
"Mainland Mussels 29","Mainland Oysters 21",1,175.341963074222,-36.1619629048222,174.128783634167,-35.2517751985
"Mainland Mussels 29","Mainland Oysters 22",2,175.341963074222,-36.1619629048222,174.222283953,-35.2200093351
"Mainland Mussels 29","Mainland Oysters 23",1,175.341963074222,-36.1619629048222,174.459996629,-35.817853824
"Mainland Mussels 29","Mainland Oysters 5",2,175.341963074222,-36.1619629048222,175.434618601,-36.8181676908
"Mainland Mussels 29","Mainland Salmon 12",4,175.341963074222,-36.1619629048222,174.817813456,-36.4171652096
"Mainland Mussels 3","Mainland Marina 10",1,175.0661639535,-36.83727495265,174.924367416,-36.880523818525
"Mainland Mussels 3","Mainland Marina 6",1,175.0661639535,-36.83727495265,174.788355122,-36.620952782
"Mainland Mussels 3","Mainland Marina 8",1,175.0661639535,-36.83727495265,174.673938038,-36.8181676908
"Mainland Mussels 3","Mainland Marina 9",17,175.0661639535,-36.83727495265,174.7806808478,-36.84457156828
"Mainland Mussels 3","Mainland Mooring 26",1,175.0661639535,-36.83727495265,175.47579357175,-36.764238297875
"Mainland Mussels 3","Mainland Mooring 51",1,175.0661639535,-36.83727495265,175.394999821667,-36.2618971699
"Mainland Mussels 3","Mainland Mooring 52",1,175.0661639535,-36.83727495265,175.3452219984,-36.16394118716
"Mainland Mussels 3","Mainland Mooring 57",2,175.0661639535,-36.83727495265,175.169568132,-36.9355424265
"Mainland Mussels 3","Mainland Mooring 58",2,175.0661639535,-36.83727495265,174.984934641667,-36.7547664897667
"Mainland Mussels 3","Mainland Mooring 59",1,175.0661639535,-36.83727495265,175.0339161016,-36.82694775294
"Mainland Mussels 3","Mainland Mooring 60",2,175.0661639535,-36.83727495265,175.054278319,-36.7799339133
"Mainland Mussels 3","Mainland Mooring 61",2,175.0661639535,-36.83727495265,175.165210901667,-36.8436440399333
"Mainland Mussels 3","Mainland Mooring 62",4,175.0661639535,-36.83727495265,174.9063578104,-36.88621788714
"Mainland Mussels 3","Mainland Mooring 64",3,175.0661639535,-36.83727495265,174.799140037429,-36.8335831537
"Mainland Mussels 3","Mainland Mussels 54",2,175.0661639535,-36.83727495265,175.16964666,-36.8061142425
"Mainland Mussels 3","Mainland Oysters 16",4,175.0661639535,-36.83727495265,175.169953813,-36.8029395727
"Mainland Mussels 30","Mainland Island 50",1,173.889486207,-40.7543266608,173.984571277,-40.6700874412
"Mainland Mussels 30","Mainland Mooring 99",1,173.889486207,-40.7543266608,173.033720573,-40.850837916
"Mainland Mussels 30","Mainland MR 17",1,173.889486207,-40.7543266608,173.081263108,-40.8869285639
"Mainland Mussels 32","Mainland Marina 21",1,173.0888911445,-41.02661587705,173.28112545,-41.2598353107
"Mainland Mussels 36","Mainland Mooring 25",4,175.415626737298,-36.9193918025383,175.434166988,-36.8246320442
"Mainland Mussels 36","Mainland Mooring 26",27,175.415626737298,-36.9193918025383,175.47579357175,-36.764238297875
"Mainland Mussels 36","Mainland Mooring 61",1,175.415626737298,-36.9193918025383,175.165210901667,-36.8436440399333
"Mainland Mussels 36","Mainland Mussels 18",6,175.415626737298,-36.9193918025383,175.436903747595,-36.749949914727
"Mainland Mussels 36","Mainland Mussels 37",21,175.415626737298,-36.9193918025383,175.417070942697,-36.834781053903
"Mainland Mussels 36","Mainland Mussels 52",3,175.415626737298,-36.9193918025383,175.308385611941,-36.9980188918882
"Mainland Mussels 36","Mainland Mussels 57",1,175.415626737298,-36.9193918025383,175.329888733,-36.9193795507
"Mainland Mussels 36","Mainland Oysters 5",77,175.415626737298,-36.9193918025383,175.434618601,-36.8181676908
"Mainland Mussels 37","Mainland Marina 9",1,175.417070942697,-36.834781053903,174.7806808478,-36.84457156828
"Mainland Mussels 37","Mainland Mooring 25",9,175.417070942697,-36.834781053903,175.434166988,-36.8246320442
"Mainland Mussels 37","Mainland Mooring 26",6,175.417070942697,-36.834781053903,175.47579357175,-36.764238297875
"Mainland Mussels 37","Mainland Mooring 52",1,175.417070942697,-36.834781053903,175.3452219984,-36.16394118716
"Mainland Mussels 37","Mainland Mooring 64",1,175.417070942697,-36.834781053903,174.799140037429,-36.8335831537
"Mainland Mussels 37","Mainland Mussels 18",2,175.417070942697,-36.834781053903,175.436903747595,-36.749949914727
"Mainland Mussels 37","Mainland Mussels 3",1,175.417070942697,-36.834781053903,175.0661639535,-36.83727495265
"Mainland Mussels 37","Mainland Mussels 36",11,175.417070942697,-36.834781053903,175.415626737298,-36.9193918025383
"Mainland Mussels 37","Mainland Oysters 5",20,175.417070942697,-36.834781053903,175.434618601,-36.8181676908
"Mainland Mussels 38","Mainland Beach 1",1,177.101744055,-39.3161741905,176.955979727,-39.3540981959
"Mainland Mussels 40","Mainland MR 31",1,172.924610683628,-43.8598427126074,173.681834953,-42.5346754664
"Mainland Mussels 41","Mainland Beach 50",1,174.840336911,-41.3511451163,174.9164748795,-41.00307589095
"Mainland Mussels 41","Mainland Mooring 64",1,174.840336911,-41.3511451163,174.799140037429,-36.8335831537
"Mainland Mussels 41","Mainland Mussels 51",1,174.840336911,-41.3511451163,172.963461065125,-43.6307153502625
"Mainland Mussels 43","Mainland Mooring 98",1,172.940021136,-34.5063310099,173.081263108,-40.9410273656
"Mainland Mussels 44","Mainland Mooring 97",1,173.1103062086,-41.0787575376,173.0318159396,-41.01975639384
"Mainland Mussels 45","Mainland Beach 75",1,173.1674339535,-34.80671724275,173.388052969,-34.808248018
"Mainland Mussels 45","Mainland Island 91",1,173.1674339535,-34.80671724275,173.049987049,-34.414692354
"Mainland Mussels 45","Mainland Mooring 34",6,173.1674339535,-34.80671724275,173.152576911,-34.842826294
"Mainland Mussels 45","Mainland Mooring 44",1,173.1674339535,-34.80671724275,173.7677530242,-35.00289248482
"Mainland Mussels 45","Mainland Oysters 5",1,173.1674339535,-34.80671724275,175.434618601,-36.8181676908
"Mainland Mussels 48","Mainland Island 72",1,175.399369445,-36.6964250477,175.170341349,-36.7229927366
"Mainland Mussels 48","Mainland Marina 6",1,175.399369445,-36.6964250477,174.788355122,-36.620952782
"Mainland Mussels 48","Mainland Marina 9",1,175.399369445,-36.6964250477,174.7806808478,-36.84457156828
"Mainland Mussels 48","Mainland Mooring 28",1,175.399369445,-36.6964250477,175.772892556,-36.6005389888
"Mainland Mussels 48","Mainland Mooring 52",1,175.399369445,-36.6964250477,175.3452219984,-36.16394118716
"Mainland Mussels 48","Mainland Mooring 60",1,175.399369445,-36.6964250477,175.054278319,-36.7799339133
"Mainland Mussels 48","Mainland Mussels 18",2,175.399369445,-36.6964250477,175.436903747595,-36.749949914727
"Mainland Mussels 48","Mainland Mussels 54",1,175.399369445,-36.6964250477,175.16964666,-36.8061142425
"Mainland Mussels 48","Mainland Oysters 16",2,175.399369445,-36.6964250477,175.169953813,-36.8029395727
"Mainland Mussels 48","Mainland Oysters 5",1,175.399369445,-36.6964250477,175.434618601,-36.8181676908
"Mainland Mussels 5","Mainland MR 18",1,174.032167676095,-41.0100736885338,174.287529359,-41.1142185935
"Mainland Mussels 51","Mainland Mussels 41",1,172.963461065125,-43.6307153502625,174.840336911,-41.3511451163
"Mainland Mussels 52","Mainland Marina 9",1,175.308385611941,-36.9980188918882,174.7806808478,-36.84457156828
"Mainland Mussels 52","Mainland Mooring 26",4,175.308385611941,-36.9980188918882,175.47579357175,-36.764238297875
"Mainland Mussels 52","Mainland Mussels 18",2,175.308385611941,-36.9980188918882,175.436903747595,-36.749949914727
"Mainland Mussels 52","Mainland Mussels 36",4,175.308385611941,-36.9980188918882,175.415626737298,-36.9193918025383
"Mainland Mussels 52","Mainland Mussels 37",2,175.308385611941,-36.9980188918882,175.417070942697,-36.834781053903
"Mainland Mussels 52","Mainland Oysters 5",1,175.308385611941,-36.9980188918882,175.434618601,-36.8181676908
"Mainland Mussels 54","Mainland Island 72",1,175.16964666,-36.8061142425,175.170341349,-36.7229927366
"Mainland Mussels 54","Mainland Marina 9",18,175.16964666,-36.8061142425,174.7806808478,-36.84457156828
"Mainland Mussels 54","Mainland Mooring 49",1,175.16964666,-36.8061142425,174.8046800095,-36.30038057365
"Mainland Mussels 54","Mainland Mooring 58",1,175.16964666,-36.8061142425,174.984934641667,-36.7547664897667
"Mainland Mussels 54","Mainland Mooring 59",3,175.16964666,-36.8061142425,175.0339161016,-36.82694775294
"Mainland Mussels 54","Mainland Mooring 60",3,175.16964666,-36.8061142425,175.054278319,-36.7799339133
"Mainland Mussels 54","Mainland Mooring 61",13,175.16964666,-36.8061142425,175.165210901667,-36.8436440399333
"Mainland Mussels 54","Mainland Mooring 62",2,175.16964666,-36.8061142425,174.9063578104,-36.88621788714
"Mainland Mussels 54","Mainland Mooring 64",3,175.16964666,-36.8061142425,174.799140037429,-36.8335831537
"Mainland Mussels 54","Mainland Mooring 65",2,175.16964666,-36.8061142425,174.829097479333,-36.4237396672
"Mainland Mussels 54","Mainland Mussels 29",3,175.16964666,-36.8061142425,175.341963074222,-36.1619629048222
"Mainland Mussels 54","Mainland Mussels 3",1,175.16964666,-36.8061142425,175.0661639535,-36.83727495265
"Mainland Mussels 54","Mainland Oysters 16",11,175.16964666,-36.8061142425,175.169953813,-36.8029395727
"Mainland Mussels 54","Mainland Oysters 17",1,175.16964666,-36.8061142425,175.1250922205,-36.83929055045
"Mainland Mussels 55","Mainland Mooring 87",1,172.856991196857,-43.6162415570857,170.601279825111,-45.8426899575242
"Mainland Mussels 56","Mainland Marina 1",2,173.764707414,-34.9616324507,173.741918150416,-35.0639430610256
"Mainland Mussels 56","Mainland Mooring 44",4,173.764707414,-34.9616324507,173.7677530242,-35.00289248482
"Mainland Mussels 57","Mainland CHS 10",1,175.329888733,-36.9193795507,175.525633969,-37.1689870719333
"Mainland Mussels 57","Mainland Mussels 52",3,175.329888733,-36.9193795507,175.308385611941,-36.9980188918882
"Mainland Mussels 57","Mainland Oysters 5",1,175.329888733,-36.9193795507,175.434618601,-36.8181676908
"Mainland Mussels 58","Mainland Marina 10",1,174.745251841,-36.3965387897,174.924367416,-36.880523818525
"Mainland Mussels 58","Mainland Marina 5",16,174.745251841,-36.3965387897,174.7357559835,-36.39353752665
"Mainland Mussels 58","Mainland Marina 6",1,174.745251841,-36.3965387897,174.788355122,-36.620952782
"Mainland Mussels 58","Mainland Marina 9",1,174.745251841,-36.3965387897,174.7806808478,-36.84457156828
"Mainland Mussels 58","Mainland Mooring 42",1,174.745251841,-36.3965387897,174.5217148356,-35.83060401092
"Mainland Mussels 58","Mainland Mooring 44",1,174.745251841,-36.3965387897,173.7677530242,-35.00289248482
"Mainland Mussels 58","Mainland Mooring 50",1,174.745251841,-36.3965387897,175.484314823333,-36.3264657695333
"Mainland Mussels 58","Mainland Mooring 52",2,174.745251841,-36.3965387897,175.3452219984,-36.16394118716
"Mainland Mussels 58","Mainland Mooring 65",1,174.745251841,-36.3965387897,174.829097479333,-36.4237396672
"Mainland Mussels 58","Mainland Mussels 29",1,174.745251841,-36.3965387897,175.341963074222,-36.1619629048222
"Mainland Mussels 58","Mainland Oysters 18",1,174.745251841,-36.3965387897,174.745251841,-36.4157541424
"Mainland Mussels 58","Mainland Salmon 12",1,174.745251841,-36.3965387897,174.817813456,-36.4171652096
"Mainland Mussels 59","Mainland Marina 19",1,174.198512686,-40.9950815535,174.0202281785,-41.2646804315
"Mainland Mussels 59","Mainland Marina 21",1,174.198512686,-40.9950815535,173.28112545,-41.2598353107
"Mainland Mussels 59","Mainland Mooring 73",1,174.198512686,-40.9950815535,173.965775612,-40.7882788117
"Mainland Mussels 59","Mainland MR 18",1,174.198512686,-40.9950815535,174.287529359,-41.1142185935
"Mainland Mussels 59","Mainland Mussels 15",1,174.198512686,-40.9950815535,174.065414543427,-41.2301478005658
"Mainland Mussels 7","Mainland Marina 23",3,172.917661289611,-40.8055560078003,172.891092968,-40.814727448
"Mainland Mussels 7","Mainland Mooring 101",1,172.917661289611,-40.8055560078003,172.724694094,-40.7334058257
"Mainland Oysters 1","Mainland Island 75",1,174.72768992552,-36.49169210662,174.889879607,-36.6008138366
"Mainland Oysters 1","Mainland Marina 5",1,174.72768992552,-36.49169210662,174.7357559835,-36.39353752665
"Mainland Oysters 1","Mainland Marina 6",6,174.72768992552,-36.49169210662,174.788355122,-36.620952782
"Mainland Oysters 1","Mainland Marina 9",1,174.72768992552,-36.49169210662,174.7806808478,-36.84457156828
"Mainland Oysters 1","Mainland Mooring 54",5,174.72768992552,-36.49169210662,174.726266053333,-36.4982412371667
"Mainland Oysters 1","Mainland Mooring 55",2,174.72768992552,-36.49169210662,174.745876747333,-36.63214296835
"Mainland Oysters 1","Mainland Mooring 60",1,174.72768992552,-36.49169210662,175.054278319,-36.7799339133
"Mainland Oysters 1","Mainland Mooring 62",1,174.72768992552,-36.49169210662,174.9063578104,-36.88621788714
"Mainland Oysters 1","Mainland Mooring 64",1,174.72768992552,-36.49169210662,174.799140037429,-36.8335831537
"Mainland Oysters 1","Mainland Mooring 65",8,174.72768992552,-36.49169210662,174.829097479333,-36.4237396672
"Mainland Oysters 1","Mainland Mussels 29",1,174.72768992552,-36.49169210662,175.341963074222,-36.1619629048222
"Mainland Oysters 1","Mainland Mussels 54",1,174.72768992552,-36.49169210662,175.16964666,-36.8061142425
"Mainland Oysters 1","Mainland Mussels 58",1,174.72768992552,-36.49169210662,174.745251841,-36.3965387897
"Mainland Oysters 1","Mainland Oysters 18",1,174.72768992552,-36.49169210662,174.745251841,-36.4157541424
"Mainland Oysters 10","Mainland Beach 75",1,172.963173585097,-34.5360019281194,173.388052969,-34.808248018
"Mainland Oysters 10","Mainland Mooring 34",1,172.963173585097,-34.5360019281194,173.152576911,-34.842826294
"Mainland Oysters 10","Mainland Oysters 20",1,172.963173585097,-34.5360019281194,173.152576911,-34.7654374103
"Mainland Oysters 11","Mainland Island 63",1,177.074836065,-37.9561968485,175.91971452925,-37.086042272775
"Mainland Oysters 16","Mainland Aquaculture 3",1,175.169953813,-36.8029395727,174.0915419815,-35.22973932065
"Mainland Oysters 16","Mainland Island 72",11,175.169953813,-36.8029395727,175.170341349,-36.7229927366
"Mainland Oysters 16","Mainland Island 75",1,175.169953813,-36.8029395727,174.889879607,-36.6008138366
"Mainland Oysters 16","Mainland Marina 1",1,175.169953813,-36.8029395727,173.741918150416,-35.0639430610256
"Mainland Oysters 16","Mainland Marina 10",1,175.169953813,-36.8029395727,174.924367416,-36.880523818525
"Mainland Oysters 16","Mainland Marina 14",1,175.169953813,-36.8029395727,176.18072485,-37.66724799505
"Mainland Oysters 16","Mainland Marina 6",9,175.169953813,-36.8029395727,174.788355122,-36.620952782
"Mainland Oysters 16","Mainland Marina 9",43,175.169953813,-36.8029395727,174.7806808478,-36.84457156828
"Mainland Oysters 16","Mainland Mooring 25",5,175.169953813,-36.8029395727,175.434166988,-36.8246320442
"Mainland Oysters 16","Mainland Mooring 26",4,175.169953813,-36.8029395727,175.47579357175,-36.764238297875
"Mainland Oysters 16","Mainland Mooring 27",1,175.169953813,-36.8029395727,175.465709040333,-36.5225860606667
"Mainland Oysters 16","Mainland Mooring 28",6,175.169953813,-36.8029395727,175.772892556,-36.6005389888
"Mainland Oysters 16","Mainland Mooring 29",1,175.169953813,-36.8029395727,175.814958883,-36.7608098067
"Mainland Oysters 16","Mainland Mooring 36",2,175.169953813,-36.8029395727,174.234434919178,-35.2312827907832
"Mainland Oysters 16","Mainland Mooring 52",3,175.169953813,-36.8029395727,175.3452219984,-36.16394118716
"Mainland Oysters 16","Mainland Mooring 57",1,175.169953813,-36.8029395727,175.169568132,-36.9355424265
"Mainland Oysters 16","Mainland Mooring 58",3,175.169953813,-36.8029395727,174.984934641667,-36.7547664897667
"Mainland Oysters 16","Mainland Mooring 59",10,175.169953813,-36.8029395727,175.0339161016,-36.82694775294
"Mainland Oysters 16","Mainland Mooring 60",29,175.169953813,-36.8029395727,175.054278319,-36.7799339133
"Mainland Oysters 16","Mainland Mooring 61",17,175.169953813,-36.8029395727,175.165210901667,-36.8436440399333
"Mainland Oysters 16","Mainland Mooring 62",7,175.169953813,-36.8029395727,174.9063578104,-36.88621788714
"Mainland Oysters 16","Mainland Mooring 64",12,175.169953813,-36.8029395727,174.799140037429,-36.8335831537
"Mainland Oysters 16","Mainland Mooring 65",6,175.169953813,-36.8029395727,174.829097479333,-36.4237396672
"Mainland Oysters 16","Mainland Mussels 18",3,175.169953813,-36.8029395727,175.436903747595,-36.749949914727
"Mainland Oysters 16","Mainland Mussels 29",1,175.169953813,-36.8029395727,175.341963074222,-36.1619629048222
"Mainland Oysters 16","Mainland Mussels 3",6,175.169953813,-36.8029395727,175.0661639535,-36.83727495265
"Mainland Oysters 16","Mainland Mussels 37",1,175.169953813,-36.8029395727,175.417070942697,-36.834781053903
"Mainland Oysters 16","Mainland Mussels 54",13,175.169953813,-36.8029395727,175.16964666,-36.8061142425
"Mainland Oysters 16","Mainland Oysters 17",2,175.169953813,-36.8029395727,175.1250922205,-36.83929055045
"Mainland Oysters 16","Mainland Oysters 5",4,175.169953813,-36.8029395727,175.434618601,-36.8181676908
"Mainland Oysters 17","Mainland Marina 6",1,175.1250922205,-36.83929055045,174.788355122,-36.620952782
"Mainland Oysters 17","Mainland Mooring 25",1,175.1250922205,-36.83929055045,175.434166988,-36.8246320442
"Mainland Oysters 17","Mainland Mooring 26",1,175.1250922205,-36.83929055045,175.47579357175,-36.764238297875
"Mainland Oysters 17","Mainland Mooring 59",2,175.1250922205,-36.83929055045,175.0339161016,-36.82694775294
"Mainland Oysters 17","Mainland Mooring 61",2,175.1250922205,-36.83929055045,175.165210901667,-36.8436440399333
"Mainland Oysters 17","Mainland Mooring 64",1,175.1250922205,-36.83929055045,174.799140037429,-36.8335831537
"Mainland Oysters 17","Mainland Mussels 3",1,175.1250922205,-36.83929055045,175.0661639535,-36.83727495265
"Mainland Oysters 17","Mainland Mussels 54",1,175.1250922205,-36.83929055045,175.16964666,-36.8061142425
"Mainland Oysters 17","Mainland Oysters 16",3,175.1250922205,-36.83929055045,175.169953813,-36.8029395727
"Mainland Oysters 18","Mainland CHS 63",1,174.745251841,-36.4157541424,175.4310681485,-36.1081288082
"Mainland Oysters 18","Mainland Island 75",1,174.745251841,-36.4157541424,174.889879607,-36.6008138366
"Mainland Oysters 18","Mainland Marina 5",11,174.745251841,-36.4157541424,174.7357559835,-36.39353752665
"Mainland Oysters 18","Mainland Marina 6",3,174.745251841,-36.4157541424,174.788355122,-36.620952782
"Mainland Oysters 18","Mainland Marina 9",5,174.745251841,-36.4157541424,174.7806808478,-36.84457156828
"Mainland Oysters 18","Mainland Mooring 26",1,174.745251841,-36.4157541424,175.47579357175,-36.764238297875
"Mainland Oysters 18","Mainland Mooring 44",1,174.745251841,-36.4157541424,173.7677530242,-35.00289248482
"Mainland Oysters 18","Mainland Mooring 51",1,174.745251841,-36.4157541424,175.394999821667,-36.2618971699
"Mainland Oysters 18","Mainland Mooring 54",3,174.745251841,-36.4157541424,174.726266053333,-36.4982412371667
"Mainland Oysters 18","Mainland Mooring 56",1,174.745251841,-36.4157541424,174.769023108,-36.7225471621
"Mainland Oysters 18","Mainland Mooring 58",1,174.745251841,-36.4157541424,174.984934641667,-36.7547664897667
"Mainland Oysters 18","Mainland Mooring 60",1,174.745251841,-36.4157541424,175.054278319,-36.7799339133
"Mainland Oysters 18","Mainland Mooring 65",9,174.745251841,-36.4157541424,174.829097479333,-36.4237396672
"Mainland Oysters 18","Mainland MR 3",2,174.745251841,-36.4157541424,174.840336911,-36.3580937062
"Mainland Oysters 18","Mainland Mussels 29",1,174.745251841,-36.4157541424,175.341963074222,-36.1619629048222
"Mainland Oysters 18","Mainland Oysters 22",1,174.745251841,-36.4157541424,174.222283953,-35.2200093351
"Mainland Oysters 18","Mainland Oysters 23",1,174.745251841,-36.4157541424,174.459996629,-35.817853824
"Mainland Oysters 18","Mainland Salmon 12",2,174.745251841,-36.4157541424,174.817813456,-36.4171652096
"Mainland Oysters 19","Mainland Beach 29",1,175.696102545,-36.8222867555,175.482161136333,-36.1545944806333
"Mainland Oysters 19","Mainland CHS 63",1,175.696102545,-36.8222867555,175.4310681485,-36.1081288082
"Mainland Oysters 19","Mainland Island 10",3,175.696102545,-36.8222867555,175.793576305,-36.6985332257
"Mainland Oysters 19","Mainland Island 73",4,175.696102545,-36.8222867555,175.923170728375,-36.623850631725
"Mainland Oysters 19","Mainland Island 76",1,175.696102545,-36.8222867555,175.3662661385,-36.44194879685
"Mainland Oysters 19","Mainland Island 9",1,175.696102545,-36.8222867555,175.913356057,-36.70418108115
"Mainland Oysters 19","Mainland Marina 11",9,175.696102545,-36.8222867555,175.70634073,-36.8220996925
"Mainland Oysters 19","Mainland Marina 14",2,175.696102545,-36.8222867555,176.18072485,-37.66724799505
"Mainland Oysters 19","Mainland Marina 8",1,175.696102545,-36.8222867555,174.673938038,-36.8181676908
