from,to,fromnID,tonID,vessels,Perc_tot,xx,yx,xy,yy
Mainland Mooring 53,Mainland Mooring 65,1133,1145,7,0.061826532,174.7427249,-36.40368021,174.8290975,-36.42373967
Mainland Island 63,Mainland Mooring 65,1556,1145,1,0.008832362,175.9197145,-37.08604227,174.8290975,-36.42373967
Mainland Beach 24,Mainland Mooring 65,1390,1145,3,0.026497085,175.4841941,-36.24546418,174.8290975,-36.42373967
Mainland Island 82,Mainland Mooring 65,1475,1145,1,0.008832362,175.1045345,-35.91000549,174.8290975,-36.42373967
Mainland Mooring 51,Mainland Mooring 65,1131,1145,9,0.079491256,175.3949998,-36.26189717,174.8290975,-36.42373967
Mainland Island 77,Mainland Mooring 65,1569,1145,1,0.008832362,175.7716354,-36.43655058,174.8290975,-36.42373967
Mainland Oysters 18,Mainland Mooring 65,1607,1145,5,0.044161809,174.7452518,-36.41575414,174.8290975,-36.42373967
Mainland Island 63,Mainland Mooring 7,1556,1087,1,0.008832362,175.9197145,-37.08604227,175.9785278,-37.48899576
Mainland Marina 7,Mainland Mooring 7,1059,1087,3,0.026497085,174.7690231,-36.74168089,175.9785278,-37.48899576
Mainland Aquaculture 6,Mainland Mooring 70,1698,1150,1,0.008832362,173.8894862,-41.09402,173.8027296,-40.86191072
Mainland Marina 9,Mainland Mooring 71,1061,1151,1,0.008832362,174.7806808,-36.84457157,173.8817476,-40.93293454
Mainland Island 75,Mainland Mooring 8,1567,1088,1,0.008832362,174.8898796,-36.60081384,176.0536736,-37.63516661
Mainland Mooring 40,Mainland Mooring 8,1120,1088,1,0.008832362,173.5128284,-34.9897998,176.0536736,-37.63516661
Mainland Mooring 28,Mainland Mooring 8,1108,1088,1,0.008832362,175.7728926,-36.60053899,176.0536736,-37.63516661
Mainland Mooring 49,Mainland Mooring 8,1129,1088,1,0.008832362,174.80468,-36.30038057,176.0536736,-37.63516661
Mainland Marina 14,Mainland Mooring 8,1066,1088,26,0.229641406,176.1807249,-37.667248,176.0536736,-37.63516661
Mainland Island 63,Mainland Mooring 8,1556,1088,1,0.008832362,175.9197145,-37.08604227,176.0536736,-37.63516661
Mainland Mooring 85,Mainland Mooring 82,1165,1162,5,0.044161809,174.0064001,-41.25101231,174.2187235,-41.18970751
Mainland Island 90,Mainland Mooring 82,1581,1162,1,0.008832362,172.8567739,-34.42073321,174.2187235,-41.18970751
Mainland Marina 19,Mainland Mooring 85,1071,1165,57,0.503444621,174.0202282,-41.26468043,174.0064001,-41.25101231
Mainland Mooring 51,Mainland Mooring 9,1131,1089,1,0.008832362,175.3949998,-36.26189717,176.1834135,-37.66859873
Mainland MR 2,Mainland Mooring 9,1185,1089,1,0.008832362,176.2608625,-37.26126482,176.1834135,-37.66859873
Mainland CHS 3,Mainland Mooring 9,1227,1089,1,0.008832362,172.9620344,-34.42625992,176.1834135,-37.66859873
Mainland Mooring 32,Mainland Mooring 9,1112,1089,5,0.044161809,175.8764112,-37.19695687,176.1834135,-37.66859873
Mainland Oysters 21,Mainland Mooring 9,1683,1089,1,0.008832362,174.1287836,-35.2517752,176.1834135,-37.66859873
Mainland Marina 18,Mainland Mooring 9,1070,1089,51,0.45045045,174.8261267,-41.34827185,176.1834135,-37.66859873
Mainland Mooring 27,Mainland Mooring 9,1107,1089,1,0.008832362,175.465709,-36.52258606,176.1834135,-37.66859873
Mainland Mooring 28,Mainland Mooring 9,1108,1089,2,0.017664724,175.7728926,-36.60053899,176.1834135,-37.66859873
Mainland Island 10,Mainland Mooring 9,1471,1089,1,0.008832362,175.7935763,-36.69853323,176.1834135,-37.66859873
Mainland Mussels 29,Mainland Mooring 9,1625,1089,1,0.008832362,175.3419631,-36.1619629,176.1834135,-37.66859873
Mainland Island 79,Mainland Mooring 9,1571,1089,1,0.008832362,175.4705181,-36.13340149,176.1834135,-37.66859873
Mainland Marina 6,Mainland Mooring 9,1058,1089,2,0.017664724,174.7883551,-36.62095278,176.1834135,-37.66859873
Mainland Island 63,Mainland Mooring 9,1556,1089,1,0.008832362,175.9197145,-37.08604227,176.1834135,-37.66859873
Mainland CHS 2,Mainland Mooring 98,1226,1178,1,0.008832362,172.715136,-34.43280368,173.0812631,-40.94102737
Mainland MR 9,Mainland MR 10,1193,1194,1,0.008832362,167.0370248,-45.36280186,166.8294197,-45.74524508
Mainland Mooring 58,Mainland MR 18,1138,1202,1,0.008832362,174.9849346,-36.75476649,174.2875294,-41.11421859
Mainland Mooring 57,Mainland MR 19,1137,1203,1,0.008832362,175.1695681,-36.93554243,174.3933379,-35.793184
Mainland Mussels 45,Mainland MR 19,1669,1203,1,0.008832362,173.167434,-34.80671724,174.3933379,-35.793184
Mainland CHS 8,Mainland MR 19,1232,1203,1,0.008832362,174.4837679,-35.97259011,174.3933379,-35.793184
Mainland Mooring 65,Mainland MR 19,1145,1203,5,0.044161809,174.8290975,-36.42373967,174.3933379,-35.793184
Mainland Oysters 23,Mainland MR 19,1685,1203,6,0.052994171,174.4599966,-35.81785382,174.3933379,-35.793184
Mainland Mooring 52,Mainland MR 19,1132,1203,6,0.052994171,175.345222,-36.16394119,174.3933379,-35.793184
Mainland Salmon 12,Mainland MR 19,1676,1203,1,0.008832362,174.8178135,-36.41716521,174.3933379,-35.793184
Mainland Mooring 61,Mainland MR 19,1141,1203,1,0.008832362,175.1652109,-36.84364404,174.3933379,-35.793184
Mainland Marina 4,Mainland MR 19,1056,1203,5,0.044161809,174.4165507,-35.81754382,174.3933379,-35.793184
Mainland Oysters 18,Mainland MR 19,1607,1203,1,0.008832362,174.7452518,-36.41575414,174.3933379,-35.793184
Mainland Salmon 8,Mainland MR 19,1690,1203,1,0.008832362,174.1747414,-41.3543019,174.3933379,-35.793184
Mainland Mooring 35,Mainland MR 19,1115,1203,20,0.176647235,174.1158118,-35.24542248,174.3933379,-35.793184
Mainland Marina 14,Mainland MR 19,1066,1203,2,0.017664724,176.1807249,-37.667248,174.3933379,-35.793184
Mainland Oysters 5,Mainland MR 19,1603,1203,1,0.008832362,175.4346186,-36.81816769,174.3933379,-35.793184
Mainland Mooring 51,Mainland MR 19,1131,1203,1,0.008832362,175.3949998,-36.26189717,174.3933379,-35.793184
Mainland MR 37,Mainland MR 19,1221,1203,1,0.008832362,174.7947224,-36.26481851,174.3933379,-35.793184
Mainland Mussels 20,Mainland MR 19,1629,1203,73,0.644762409,174.233087,-41.24473586,174.3933379,-35.793184
Mainland Mooring 42,Mainland MR 19,1122,1203,7,0.061826532,174.5217148,-35.83060401,174.3933379,-35.793184
Mainland Marina 13,Mainland MR 2,1065,1185,1,0.008832362,175.8665103,-37.19703585,176.2608625,-37.26126482
Mainland Marina 11,Mainland MR 2,1063,1185,37,0.326797386,175.7063407,-36.82209969,176.2608625,-37.26126482
Mainland Island 63,Mainland MR 2,1556,1185,7,0.061826532,175.9197145,-37.08604227,176.2608625,-37.26126482
Mainland Mooring 8,Mainland MR 2,1088,1185,4,0.035329447,176.0536736,-37.63516661,176.2608625,-37.26126482
Mainland Oysters 19,Mainland MR 2,1677,1185,1,0.008832362,175.6961025,-36.82228676,176.2608625,-37.26126482
Mainland Marina 14,Mainland MR 2,1066,1185,72,0.635930048,176.1807249,-37.667248,176.2608625,-37.26126482
Mainland Mooring 51,Mainland MR 2,1131,1185,1,0.008832362,175.3949998,-36.26189717,176.2608625,-37.26126482
Mainland CHS 11,Mainland MR 2,1235,1185,1,0.008832362,175.4108473,-36.58847647,176.2608625,-37.26126482
Mainland Mooring 28,Mainland MR 2,1108,1185,2,0.017664724,175.7728926,-36.60053899,176.2608625,-37.26126482
Mainland Mooring 32,Mainland MR 2,1112,1185,1,0.008832362,175.8764112,-37.19695687,176.2608625,-37.26126482
Mainland Marina 16,Mainland MR 2,1068,1185,6,0.052994171,176.8923432,-39.48322706,176.2608625,-37.26126482
Mainland Marina 12,Mainland MR 2,1064,1185,1,0.008832362,175.8601196,-37.00047603,176.2608625,-37.26126482
Mainland Marina 18,Mainland MR 2,1070,1185,26,0.229641406,174.8261267,-41.34827185,176.2608625,-37.26126482
Mainland Beach 69,Mainland MR 2,1436,1185,1,0.008832362,175.8625014,-36.87548225,176.2608625,-37.26126482
Mainland Marina 10,Mainland MR 22,1062,1206,2,0.017664724,174.9243674,-36.88052382,175.1322949,-36.84831226
Mainland Marina 14,Mainland MR 23,1066,1207,1,0.008832362,176.1807249,-37.667248,175.7916131,-36.81974085
Mainland Beach 69,Mainland MR 23,1436,1207,1,0.008832362,175.8625014,-36.87548225,175.7916131,-36.81974085
Mainland Island 10,Mainland MR 23,1471,1207,1,0.008832362,175.7935763,-36.69853323,175.7916131,-36.81974085
Mainland Mooring 30,Mainland MR 23,1110,1207,1,0.008832362,175.7147573,-36.82193521,175.7916131,-36.81974085
Mainland Mussels 29,Mainland MR 23,1625,1207,6,0.052994171,175.3419631,-36.1619629,175.7916131,-36.81974085
Mainland Island 63,Mainland MR 23,1556,1207,1,0.008832362,175.9197145,-37.08604227,175.7916131,-36.81974085
Mainland Marina 10,Mainland MR 3,1062,1186,1,0.008832362,174.9243674,-36.88052382,174.8403369,-36.35809371
Mainland Mooring 65,Mainland MR 3,1145,1186,1,0.008832362,174.8290975,-36.42373967,174.8403369,-36.35809371
Mainland CHS 8,Mainland MR 3,1232,1186,1,0.008832362,174.4837679,-35.97259011,174.8403369,-36.35809371
Mainland Mooring 51,Mainland MR 37,1131,1221,1,0.008832362,175.3949998,-36.26189717,174.7947224,-36.26481851
Mainland Mooring 50,Mainland MR 38,1130,1222,1,0.008832362,175.4843148,-36.32646577,174.6789778,-36.8681218
Mainland Salmon 12,Mainland MR 39,1676,1223,1,0.008832362,174.8178135,-36.41716521,174.7452518,-36.66511713
Mainland Marina 6,Mainland MR 39,1058,1223,1,0.008832362,174.7883551,-36.62095278,174.7452518,-36.66511713
Mainland Mooring 65,Mainland MR 39,1145,1223,5,0.044161809,174.8290975,-36.42373967,174.7452518,-36.66511713
Mainland Mooring 51,Mainland MR 39,1131,1223,1,0.008832362,175.3949998,-36.26189717,174.7452518,-36.66511713
Mainland Mooring 52,Mainland MR 39,1132,1223,1,0.008832362,175.345222,-36.16394119,174.7452518,-36.66511713
Mainland Mooring 46,Mainland MR 4,1126,1187,2,0.017664724,174.3886828,-35.39075876,174.7214806,-35.48802768
Mainland Oysters 7,Mainland MR 4,1606,1187,1,0.008832362,173.7706299,-35.00049942,174.7214806,-35.48802768
Mainland Mooring 44,Mainland MR 4,1124,1187,1,0.008832362,173.767753,-35.00289248,174.7214806,-35.48802768
Mainland Oysters 21,Mainland MR 4,1683,1187,22,0.194311959,174.1287836,-35.2517752,174.7214806,-35.48802768
Mainland CHS 7,Mainland MR 4,1231,1187,1,0.008832362,174.578853,-35.74037133,174.7214806,-35.48802768
Mainland Mooring 37,Mainland MR 4,1117,1187,1,0.008832362,174.0281519,-35.11777579,174.7214806,-35.48802768
Mainland Island 82,Mainland MR 4,1475,1187,1,0.008832362,175.1045345,-35.91000549,174.7214806,-35.48802768
Mainland Island 12,Mainland MR 4,1474,1187,1,0.008832362,175.1519787,-35.93326371,174.7214806,-35.48802768
Mainland Mooring 42,Mainland MR 4,1122,1187,6,0.052994171,174.5217148,-35.83060401,174.7214806,-35.48802768
Mainland Mooring 52,Mainland MR 4,1132,1187,2,0.017664724,175.345222,-36.16394119,174.7214806,-35.48802768
Mainland Mooring 45,Mainland MR 4,1125,1187,1,0.008832362,173.9259023,-35.02296557,174.7214806,-35.48802768
Mainland Beach 44,Mainland MR 5,1411,1188,1,0.008832362,167.6427295,-47.21195682,168.109126,-46.94073307
Mainland Mooring 16,Mainland MR 5,1096,1188,1,0.008832362,166.983933,-45.13213894,168.109126,-46.94073307
Mainland Beach 35,Mainland MR 7,1401,1191,1,0.008832362,173.0337206,-34.4312738,167.8913258,-44.63457861
Mainland Mooring 15,Mainland MR 9,1095,1193,1,0.008832362,167.8981267,-44.64329182,167.0370248,-45.36280186
Mainland Marina 15,Mainland Mussels 1,1067,1595,1,0.008832362,178.0256868,-38.68653852,177.8339997,-39.15045682
Mainland Salmon 5,Mainland Mussels 15,1639,1623,1,0.008832362,173.9595153,-40.98082376,174.0654145,-41.2301478
Mainland Mooring 61,Mainland Mussels 18,1141,1627,1,0.008832362,175.1652109,-36.84364404,175.4369037,-36.74994991
Mainland Mooring 52,Mainland Mussels 18,1132,1627,2,0.017664724,175.345222,-36.16394119,175.4369037,-36.74994991
Mainland Mussels 29,Mainland Mussels 18,1625,1627,1,0.008832362,175.3419631,-36.1619629,175.4369037,-36.74994991
Mainland Salmon 12,Mainland Mussels 18,1676,1627,1,0.008832362,174.8178135,-36.41716521,175.4369037,-36.74994991
Mainland Mooring 51,Mainland Mussels 18,1131,1627,1,0.008832362,175.3949998,-36.26189717,175.4369037,-36.74994991
Mainland Mooring 26,Mainland Mussels 18,1106,1627,19,0.167814874,175.4757936,-36.7642383,175.4369037,-36.74994991
Mainland Mussels 48,Mainland Mussels 18,1678,1627,4,0.035329447,175.3993694,-36.69642505,175.4369037,-36.74994991
Mainland Mooring 52,Mainland Mussels 19,1132,1628,1,0.008832362,175.345222,-36.16394119,175.6247887,-36.66511713
Mainland Mussels 22,Mainland Mussels 19,1632,1628,2,0.017664724,175.4674524,-36.51428026,175.6247887,-36.66511713
Mainland Mooring 27,Mainland Mussels 19,1107,1628,2,0.017664724,175.465709,-36.52258606,175.6247887,-36.66511713
Mainland Mooring 28,Mainland Mussels 19,1108,1628,1,0.008832362,175.7728926,-36.60053899,175.6247887,-36.66511713
Mainland CHS 12,Mainland Mussels 19,1236,1628,1,0.008832362,175.5534749,-36.58847647,175.6247887,-36.66511713
Mainland Marina 12,Mainland Mussels 19,1064,1628,1,0.008832362,175.8601196,-37.00047603,175.6247887,-36.66511713
Mainland Mooring 85,Mainland Mussels 20,1165,1629,81,0.715421304,174.0064001,-41.25101231,174.233087,-41.24473586
Mainland MR 7,Mainland Mussels 21,1191,1630,1,0.008832362,167.8913258,-44.63457861,168.1206494,-46.95293013
Mainland Oysters 9,Mainland Mussels 22,1645,1632,1,0.008832362,175.6406363,-36.70426233,175.4674524,-36.51428026
Mainland Island 76,Mainland Mussels 22,1568,1632,2,0.017664724,175.3662661,-36.4419488,175.4674524,-36.51428026
Mainland Mussels 18,Mainland Mussels 22,1627,1632,1,0.008832362,175.4369037,-36.74994991,175.4674524,-36.51428026
Mainland Mooring 29,Mainland Mussels 22,1109,1632,1,0.008832362,175.8149589,-36.76080981,175.4674524,-36.51428026
Mainland CHS 64,Mainland Mussels 22,1288,1632,1,0.008832362,175.477856,-36.2195626,175.4674524,-36.51428026
Mainland Mooring 52,Mainland Mussels 22,1132,1632,1,0.008832362,175.345222,-36.16394119,175.4674524,-36.51428026
Mainland Oysters 18,Mainland Mussels 22,1607,1632,1,0.008832362,174.7452518,-36.41575414,175.4674524,-36.51428026
Mainland Mooring 28,Mainland Mussels 22,1108,1632,5,0.044161809,175.7728926,-36.60053899,175.4674524,-36.51428026
Mainland Mooring 26,Mainland Mussels 22,1106,1632,1,0.008832362,175.4757936,-36.7642383,175.4674524,-36.51428026
Mainland Mussels 54,Mainland Mussels 22,1694,1632,1,0.008832362,175.1696467,-36.80611424,175.4674524,-36.51428026
Mainland Mooring 82,Mainland Mussels 28,1162,1641,5,0.044161809,174.2187235,-41.18970751,174.2027151,-41.05186666
Mainland Mooring 60,Mainland Mussels 29,1140,1625,1,0.008832362,175.0542783,-36.77993391,175.3419631,-36.1619629
Mainland Mussels 54,Mainland Mussels 29,1694,1625,1,0.008832362,175.1696467,-36.80611424,175.3419631,-36.1619629
Mainland Marina 10,Mainland Mussels 29,1062,1625,2,0.017664724,174.9243674,-36.88052382,175.3419631,-36.1619629
Mainland Oysters 7,Mainland Mussels 29,1606,1625,1,0.008832362,173.7706299,-35.00049942,175.3419631,-36.1619629
Mainland Oysters 23,Mainland Mussels 29,1685,1625,1,0.008832362,174.4599966,-35.81785382,175.3419631,-36.1619629
Mainland Marina 11,Mainland Mussels 29,1063,1625,4,0.035329447,175.7063407,-36.82209969,175.3419631,-36.1619629
Mainland Mooring 51,Mainland Mussels 29,1131,1625,6,0.052994171,175.3949998,-36.26189717,175.3419631,-36.1619629
Mainland Mooring 25,Mainland Mussels 29,1105,1625,1,0.008832362,175.434167,-36.82463204,175.3419631,-36.1619629
Mainland Oysters 5,Mainland Mussels 29,1603,1625,1,0.008832362,175.4346186,-36.81816769,175.3419631,-36.1619629
Mainland Marina 5,Mainland Mussels 29,1057,1625,2,0.017664724,174.735756,-36.39353753,175.3419631,-36.1619629
Mainland Mooring 61,Mainland Mussels 29,1141,1625,1,0.008832362,175.1652109,-36.84364404,175.3419631,-36.1619629
Mainland Island 14,Mainland Mussels 29,1476,1625,1,0.008832362,174.7329046,-35.88870087,175.3419631,-36.1619629
Mainland Mooring 41,Mainland Mussels 29,1121,1625,2,0.017664724,174.5511198,-35.62076887,175.3419631,-36.1619629
Mainland Marina 4,Mainland Mussels 29,1056,1625,8,0.070658894,174.4165507,-35.81754382,175.3419631,-36.1619629
Mainland Marina 8,Mainland Mussels 29,1060,1625,1,0.008832362,174.673938,-36.81816769,175.3419631,-36.1619629
Mainland Mooring 65,Mainland Mussels 29,1145,1625,8,0.070658894,174.8290975,-36.42373967,175.3419631,-36.1619629
Mainland MR 4,Mainland Mussels 29,1187,1625,18,0.158982512,174.7214806,-35.48802768,175.3419631,-36.1619629
Mainland Mooring 50,Mainland Mussels 29,1130,1625,1,0.008832362,175.4843148,-36.32646577,175.3419631,-36.1619629
Mainland Marina 1,Mainland Mussels 29,1053,1625,1,0.008832362,173.7419182,-35.06394306,175.3419631,-36.1619629
Mainland Marina 19,Mainland Mussels 29,1071,1625,2,0.017664724,174.0202282,-41.26468043,175.3419631,-36.1619629
Mainland Salmon 12,Mainland Mussels 29,1676,1625,2,0.017664724,174.8178135,-36.41716521,175.3419631,-36.1619629
Mainland MR 2,Mainland Mussels 29,1185,1625,1,0.008832362,176.2608625,-37.26126482,175.3419631,-36.1619629
Mainland Marina 6,Mainland Mussels 29,1058,1625,2,0.017664724,174.7883551,-36.62095278,175.3419631,-36.1619629
Mainland Island 84,Mainland Mussels 29,1477,1625,4,0.035329447,174.4612136,-35.47498265,175.3419631,-36.1619629
Mainland Mooring 27,Mainland Mussels 29,1107,1625,3,0.026497085,175.465709,-36.52258606,175.3419631,-36.1619629
Mainland Mooring 7,Mainland Mussels 29,1087,1625,3,0.026497085,175.9785278,-37.48899576,175.3419631,-36.1619629
Mainland Mooring 42,Mainland Mussels 29,1122,1625,1,0.008832362,174.5217148,-35.83060401,175.3419631,-36.1619629
Mainland Marina 2,Mainland Mussels 29,1054,1625,1,0.008832362,174.1034276,-35.24046385,175.3419631,-36.1619629
Mainland Oysters 21,Mainland Mussels 29,1683,1625,2,0.017664724,174.1287836,-35.2517752,175.3419631,-36.1619629
Mainland Mooring 28,Mainland Mussels 29,1108,1625,32,0.282635577,175.7728926,-36.60053899,175.3419631,-36.1619629
Mainland Mooring 53,Mainland Mussels 29,1133,1625,1,0.008832362,174.7427249,-36.40368021,175.3419631,-36.1619629
Mainland Island 79,Mainland Mussels 29,1571,1625,2,0.017664724,175.4705181,-36.13340149,175.3419631,-36.1619629
Mainland Marina 3,Mainland Mussels 29,1055,1625,4,0.035329447,174.5550817,-35.60459378,175.3419631,-36.1619629
Mainland MR 19,Mainland Mussels 29,1203,1625,1,0.008832362,174.3933379,-35.793184,175.3419631,-36.1619629
Mainland CHS 63,Mainland Mussels 29,1287,1625,2,0.017664724,175.4310681,-36.10812881,175.3419631,-36.1619629
Mainland Mooring 62,Mainland Mussels 29,1142,1625,1,0.008832362,174.9063578,-36.88621789,175.3419631,-36.1619629
Mainland Island 75,Mainland Mussels 29,1567,1625,1,0.008832362,174.8898796,-36.60081384,175.3419631,-36.1619629
Mainland Marina 9,Mainland Mussels 29,1061,1625,5,0.044161809,174.7806808,-36.84457157,175.3419631,-36.1619629
Mainland Mooring 58,Mainland Mussels 29,1138,1625,2,0.017664724,174.9849346,-36.75476649,175.3419631,-36.1619629
Mainland Mooring 47,Mainland Mussels 29,1127,1625,1,0.008832362,174.3411403,-35.3128583,175.3419631,-36.1619629
Mainland Island 82,Mainland Mussels 29,1475,1625,7,0.061826532,175.1045345,-35.91000549,175.3419631,-36.1619629
Mainland Mooring 52,Mainland Mussels 29,1132,1625,20,0.176647235,175.345222,-36.16394119,175.3419631,-36.1619629
Mainland Beach 29,Mainland Mussels 29,1395,1625,1,0.008832362,175.4821611,-36.15459448,175.3419631,-36.1619629
Mainland Mooring 36,Mainland Mussels 29,1116,1625,1,0.008832362,174.2344349,-35.23128279,175.3419631,-36.1619629
Mainland Mussels 54,Mainland Mussels 3,1694,1608,4,0.035329447,175.1696467,-36.80611424,175.066164,-36.83727495
Mainland Mooring 51,Mainland Mussels 3,1131,1608,1,0.008832362,175.3949998,-36.26189717,175.066164,-36.83727495
Mainland Mooring 61,Mainland Mussels 3,1141,1608,5,0.044161809,175.1652109,-36.84364404,175.066164,-36.83727495
Mainland Marina 9,Mainland Mussels 3,1061,1608,7,0.061826532,174.7806808,-36.84457157,175.066164,-36.83727495
Mainland Oysters 16,Mainland Mussels 3,1597,1608,5,0.044161809,175.1699538,-36.80293957,175.066164,-36.83727495
Mainland Mooring 52,Mainland Mussels 3,1132,1608,1,0.008832362,175.345222,-36.16394119,175.066164,-36.83727495
Mainland Mooring 55,Mainland Mussels 3,1135,1608,1,0.008832362,174.7458767,-36.63214297,175.066164,-36.83727495
Mainland Marina 6,Mainland Mussels 3,1058,1608,1,0.008832362,174.7883551,-36.62095278,175.066164,-36.83727495
Mainland Mooring 65,Mainland Mussels 3,1145,1608,4,0.035329447,174.8290975,-36.42373967,175.066164,-36.83727495
Mainland Marina 10,Mainland Mussels 3,1062,1608,5,0.044161809,174.9243674,-36.88052382,175.066164,-36.83727495
Mainland Mooring 59,Mainland Mussels 3,1139,1608,3,0.026497085,175.0339161,-36.82694775,175.066164,-36.83727495
Mainland Mooring 60,Mainland Mussels 3,1140,1608,10,0.088323618,175.0542783,-36.77993391,175.066164,-36.83727495
Mainland Island 75,Mainland Mussels 3,1567,1608,1,0.008832362,174.8898796,-36.60081384,175.066164,-36.83727495
Mainland Mooring 62,Mainland Mussels 3,1142,1608,4,0.035329447,174.9063578,-36.88621789,175.066164,-36.83727495
Mainland MR 22,Mainland Mussels 36,1206,1644,1,0.008832362,175.1322949,-36.84831226,175.4156267,-36.9193918
Mainland Mussels 3,Mainland Mussels 36,1608,1644,1,0.008832362,175.066164,-36.83727495,175.4156267,-36.9193918
Mainland Mooring 28,Mainland Mussels 36,1108,1644,1,0.008832362,175.7728926,-36.60053899,175.4156267,-36.9193918
Mainland Mooring 51,Mainland Mussels 36,1131,1644,1,0.008832362,175.3949998,-36.26189717,175.4156267,-36.9193918
Mainland Mooring 52,Mainland Mussels 36,1132,1644,4,0.035329447,175.345222,-36.16394119,175.4156267,-36.9193918
Mainland Mooring 52,Mainland Mussels 37,1132,1655,3,0.026497085,175.345222,-36.16394119,175.4170709,-36.83478105
Mainland Mooring 58,Mainland Mussels 37,1138,1655,4,0.035329447,174.9849346,-36.75476649,175.4170709,-36.83478105
Mainland Mooring 65,Mainland Mussels 37,1145,1655,1,0.008832362,174.8290975,-36.42373967,175.4170709,-36.83478105
Mainland CHS 11,Mainland Mussels 37,1235,1655,1,0.008832362,175.4108473,-36.58847647,175.4170709,-36.83478105
Mainland Aquaculture 4,Mainland Mussels 37,1689,1655,1,0.008832362,175.4513903,-36.73294846,175.4170709,-36.83478105
Mainland Oysters 16,Mainland Mussels 37,1597,1655,1,0.008832362,175.1699538,-36.80293957,175.4170709,-36.83478105
Mainland Mooring 59,Mainland Mussels 37,1139,1655,1,0.008832362,175.0339161,-36.82694775,175.4170709,-36.83478105
Mainland Mooring 61,Mainland Mussels 37,1141,1655,1,0.008832362,175.1652109,-36.84364404,175.4170709,-36.83478105
Mainland Marina 16,Mainland Mussels 41,1068,1661,1,0.008832362,176.8923432,-39.48322706,174.8403369,-41.35114512
Mainland Mooring 44,Mainland Mussels 45,1124,1669,1,0.008832362,173.767753,-35.00289248,173.167434,-34.80671724
Mainland Oysters 21,Mainland Mussels 45,1683,1669,1,0.008832362,174.1287836,-35.2517752,173.167434,-34.80671724
Mainland Beach 75,Mainland Mussels 45,1444,1669,63,0.556438792,173.388053,-34.80824802,173.167434,-34.80671724
Mainland Marina 1,Mainland Mussels 45,1053,1669,1,0.008832362,173.7419182,-35.06394306,173.167434,-34.80671724
Mainland Mooring 65,Mainland Mussels 45,1145,1669,2,0.017664724,174.8290975,-36.42373967,173.167434,-34.80671724
Mainland Mooring 64,Mainland Mussels 48,1144,1678,1,0.008832362,174.79914,-36.83358315,175.3993694,-36.69642505
Mainland Mussels 54,Mainland Mussels 48,1694,1678,1,0.008832362,175.1696467,-36.80611424,175.3993694,-36.69642505
Mainland Aquaculture 4,Mainland Mussels 48,1689,1678,1,0.008832362,175.4513903,-36.73294846,175.3993694,-36.69642505
Mainland Mooring 52,Mainland Mussels 48,1132,1678,2,0.017664724,175.345222,-36.16394119,175.3993694,-36.69642505
Mainland Mooring 51,Mainland Mussels 48,1131,1678,2,0.017664724,175.3949998,-36.26189717,175.3993694,-36.69642505
Mainland Mooring 25,Mainland Mussels 48,1105,1678,3,0.026497085,175.434167,-36.82463204,175.3993694,-36.69642505
Mainland Beach 29,Mainland Mussels 48,1395,1678,1,0.008832362,175.4821611,-36.15459448,175.3993694,-36.69642505
Mainland Marina 6,Mainland Mussels 48,1058,1678,4,0.035329447,174.7883551,-36.62095278,175.3993694,-36.69642505
Mainland Mussels 29,Mainland Mussels 48,1625,1678,1,0.008832362,175.3419631,-36.1619629,175.3993694,-36.69642505
Mainland Marina 9,Mainland Mussels 48,1061,1678,3,0.026497085,174.7806808,-36.84457157,175.3993694,-36.69642505
Mainland Island 72,Mainland Mussels 48,1564,1678,1,0.008832362,175.1703413,-36.72299274,175.3993694,-36.69642505
Mainland CHS 11,Mainland Mussels 48,1235,1678,3,0.026497085,175.4108473,-36.58847647,175.3993694,-36.69642505
Mainland Oysters 16,Mainland Mussels 48,1597,1678,2,0.017664724,175.1699538,-36.80293957,175.3993694,-36.69642505
Mainland Oysters 6,Mainland Mussels 48,1604,1678,2,0.017664724,175.4885472,-36.76035763,175.3993694,-36.69642505
Mainland Mussels 22,Mainland Mussels 48,1632,1678,1,0.008832362,175.4674524,-36.51428026,175.3993694,-36.69642505
Mainland Mooring 64,Mainland Mussels 54,1144,1694,2,0.017664724,174.79914,-36.83358315,175.1696467,-36.80611424
Mainland Mooring 25,Mainland Mussels 54,1105,1694,21,0.185479597,175.434167,-36.82463204,175.1696467,-36.80611424
Mainland Aquaculture 4,Mainland Mussels 54,1689,1694,1,0.008832362,175.4513903,-36.73294846,175.1696467,-36.80611424
Mainland Salmon 12,Mainland Mussels 54,1676,1694,1,0.008832362,174.8178135,-36.41716521,175.1696467,-36.80611424
Mainland Mooring 52,Mainland Mussels 54,1132,1694,1,0.008832362,175.345222,-36.16394119,175.1696467,-36.80611424
Mainland Mussels 29,Mainland Mussels 54,1625,1694,1,0.008832362,175.3419631,-36.1619629,175.1696467,-36.80611424
Mainland Mussels 48,Mainland Mussels 54,1678,1694,1,0.008832362,175.3993694,-36.69642505,175.1696467,-36.80611424
Mainland Mooring 26,Mainland Mussels 54,1106,1694,6,0.052994171,175.4757936,-36.7642383,175.1696467,-36.80611424
Mainland Mussels 3,Mainland Mussels 54,1608,1694,2,0.017664724,175.066164,-36.83727495,175.1696467,-36.80611424
Mainland Marina 9,Mainland Mussels 54,1061,1694,8,0.070658894,174.7806808,-36.84457157,175.1696467,-36.80611424
